Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,23.05.2017,5100919360,"£5,000.00",Saheli,,,
Manchester City Council,Adult Social Care,Supporting People Payments,23.05.2017,5100919354,"£6,259.80",Saheli,,,
Manchester City Council,Highways Services,Rents,23.05.2017,5100919489,"£8,524.76",Manchester Cathedral,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.05.2017,5100919406,"£2,312.90",Great Places Housing Association,,,
Manchester City Council,Adult Social Care,Extra Care Sheltered Housing Payments,23.05.2017,5100919530,"£15,502.48",Independent Living Alliance,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.05.2017,5100919473,£859.50,Manchester Settlement,,,
Manchester City Council,Insurance Fund,Insurance,23.05.2017,1905601208,"£1,683.65",Mauldeth Road Primary School,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,23.05.2017,5100919546,"£11,703.25",Manchester People First,,,
Manchester City Council,Adult Social Care,Payments for services,23.05.2017,5100919393,"£23,841.67",Bolton College,,,
Manchester City Council,Adult Social Care,Payments for services,23.05.2017,5100919384,"£21,167.00",Bolton College,,,
Manchester City Council,Adult Social Care,Payments for services,23.05.2017,5100919389,"£21,167.00",Bolton College,,,
Manchester City Council,Manchester Leisure,Furniture,23.05.2017,5100919456,£570.00,Egan Reid Stationery Co Ltd,,,
Manchester City Council,Adult Social Care,Storage Costs,23.05.2017,5100919448,"£1,374.00",Egan Reid Stationery Co Ltd,,,
Manchester City Council,Adult Social Care,Stationery,23.05.2017,5100919457,"£1,328.00",Egan Reid Stationery Co Ltd,,,
Manchester City Council,Chief Executives,Furniture,23.05.2017,5100919449,£537.00,Egan Reid Stationery Co Ltd,,,
Manchester City Council,Highways Services,Furniture,23.05.2017,5100919453,"£10,560.52",Egan Reid Stationery Co Ltd,,,
Manchester City Council,Highways Services,Furniture,23.05.2017,5100919452,"£7,614.13",Egan Reid Stationery Co Ltd,,,
Manchester City Council,Highways Services,Compensation Payments,23.05.2017,1905601207,"£4,000.00",Simpson Millar LLP,,,
Manchester City Council,Manchester Leisure,I T Provision,23.05.2017,5100919540,"£2,970.00",Covergold Ltd,,,
Manchester City Council,Manchester Leisure,I T Provision,23.05.2017,5100919504,"£1,345.00",Covergold Ltd,,,
Manchester City Council,Highways Services,Data Registration Fee,23.05.2017,1905599547,"£2,560.00",HMCS Traffic EC,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,23.05.2017,5100919444,"£1,804.65",Enterprise Flex-E-Rent,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,23.05.2017,5100919637,"£1,115.40",Enterprise Flex-E-Rent,,,
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,23.05.2017,5100919460,"£4,529.57",Manchester Van Hire Ltd,,,
Manchester City Council,Adult Social Care,Rents,23.05.2017,1905599618,£770.00,Kaye Mackenzie Property Management,,,
Manchester City Council,Corporate Services,Legal Fees,23.05.2017,5100919388,"£2,600.00",Lambert Smith Hampton,,,
Manchester City Council,Adult Social Care,Professional fees,23.05.2017,5100919476,£520.00,Afruca,,,
Manchester City Council,Highways Services,Payments to Sub-Contractors,23.05.2017,5100919385,£725.00,Malcolm Hughes Land Surveyors Ltd,,,
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,23.05.2017,5100919532,"£1,305,138.74",Renaissance Miles Platting Ltd,,,
Manchester City Council,Adult Social Care,Grant and subscriptions awarded,23.05.2017,1905597915,"£1,409.50",Southway Housing Trust,,,
Manchester City Council,Adult Social Care,Building Materials for direct delivery,23.05.2017,5100919528,"£1,120.00",Illingworth Ingham (M/cR),,,
Manchester City Council,Highways Services,Contribution to PATROL,23.05.2017,5100916148,"£13,862.40",PATROL,,,
Manchester City Council,Highways Services,Contribution to PATROL,23.05.2017,5100916697,"£12,854.40",Patrol Bus Lanes,,,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,23.05.2017,5100919374,"£34,015.32",ISG Construction Limited,,,
Manchester City Council,Housing Revenue Account,Subsistence and Conference Expenses,23.05.2017,5100919642,£572.80,Cresta World Travel Ltd,,,
Manchester City Council,Adult Social Care,Rents,23.05.2017,1905599539,"£1,050.00",Redacted Personal Information,,,
Manchester City Council,Highways Services,Building Materials for direct delivery,23.05.2017,5100919435,£665.44,Benchmark Building Supplies Ltd,,,
Manchester City Council,Chief Executives,Licences Purchase,23.05.2017,5100919518,"-£11,975.98",Symantec Limited,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,23.05.2017,5100919327,"£2,658.00",Nelson Transport,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,23.05.2017,5100919380,"-£2,658.00",Nelson Transport,,,
Manchester City Council,Chief Executives,Professional fees,23.05.2017,1905599668,£580.00,Alpha Biolaboratories Limited,,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,23.05.2017,5100919478,"£19,812.09",Irish Diaspora Foundation,,,
Manchester City Council,Corporate Services,Training and Development,23.05.2017,5100919064,"£1,200.12",AuFait Training Consultancy,,,
Manchester City Council,Corporate Services,Professional fees,23.05.2017,5100919145,"£6,050.00",Nexus Real Estate,,,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,23.05.2017,5100919516,"£22,024.00",Salix Homes Ltd,,,
Manchester City Council,Adult Social Care,Stationery,23.05.2017,5100919604,"£1,843.01",Banner Group Limited,,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,23.05.2017,5100914559,"£2,940.00",Christopher Allen Consultancy,,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,23.05.2017,5100919531,"-£2,940.00",Christopher Allen Consultancy,,,
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,23.05.2017,5100919541,"£2,940.00",Christopher Allen Consultancy,,,
Manchester City Council,Adult Social Care,Rents,23.05.2017,1905601237,"£1,058.00",Redacted Personal Information,,,
Manchester City Council,Adult Social Care,Compensation Payments,23.05.2017,1905601248,"£2,669.47",CFS Office Account,,,
Manchester City Council,Adult Social Care,Compensation Payments,23.05.2017,1905599720,"£2,500.00",Thompson's Solicitors,,,
Manchester City Council,Chief Executives,Subsistence and Conference Expenses,23.05.2017,1905601232,£700.00,Coronors Society Of England & Wales,,,
Manchester City Council,Highways Services,Compensation Payments,23.05.2017,1905599627,"£2,500.00",Redacted Personal Information,,,
Manchester City Council,Highways Services,Legal Fees,23.05.2017,1905599625,"£2,219.00",Devonshires Solicitors,,,
Manchester City Council,Highways Services,Compensation Payments,23.05.2017,1905601234,"£1,750.00",Wilkin Chapman,,,
Manchester City Council,Adult Social Care,Third party payments to other Local Authorities,24.05.2017,5100919657,"£46,770.00",Oldham Borough Council,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919715,"£2,291.20",The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919793,"£1,766.26",The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919794,"£1,735.05",The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919716,"£1,733.78",The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919795,"£1,733.78",The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919786,"£1,144.83",The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919787,£763.22,The Together Trust,,,
Manchester City Council,Adult Social Care,Payments for services,24.05.2017,5100919714,£533.12,The Together Trust,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605383,£684.00,Pollock Lifts Ltd,,,
Manchester City Council,Chief Executives,Printing,24.05.2017,5100919592,£762.50,Mail Solutions,,,
Manchester City Council,Chief Executives,Printing,24.05.2017,5100919596,£507.50,Mail Solutions,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919394,"£1,401.25",Barlow Moor Community Association,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919399,£826.50,Barlow Moor Community Association,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919402,£826.50,Barlow Moor Community Association,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919560,"£13,093.20",The Shaw Centre,,,
Manchester City Council,Adult Social Care,Transport Coach Hire,24.05.2017,5100918516,£765.00,Hastings Private Hire,,,
Manchester City Council,Chief Executives,Agency staff provision,24.05.2017,5100919781,"£8,521.80",NES UK Limited,,,
Manchester City Council,Adult Social Care,Professional fees,24.05.2017,5100917005,"£3,000.00",Manchester Deaf Centre Ltd,,,
Manchester City Council,Hospitality + Trading Services,Insurance,24.05.2017,1905601387,"£6,472.10",Zurich Municipal,,,
Manchester City Council,Corporate Services,Transport Taxis,24.05.2017,1905605633,"£8,870.21",Mantax Radio Taxis Ltd,,,
Manchester City Council,Regeneration Finance,Contract Cleaning External,24.05.2017,5100919581,"£6,565.38",Mitie Cleaning & Environmental,,,
Manchester City Council,Adult Social Care,Equipment,24.05.2017,5100919582,"£3,044.00",Cpc,,,
Manchester City Council,Corporate Services,Transport Taxis,24.05.2017,1905605634,"£5,000.00",Street Cars,,,
Manchester City Council,Corporate Services,Transport Taxis,24.05.2017,1905605635,"£5,000.00",Street Cars,,,
Manchester City Council,Corporate Services,Transport Taxis,24.05.2017,1905605636,"£5,000.00",Street Cars,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100914516,"£6,237.00",Gaddum Centre,,,
Manchester City Council,Highways Services,Building Materials for direct delivery,24.05.2017,5100919551,£538.20,Colas Limited,,,
Manchester City Council,Chief Executives,Building Works,24.05.2017,5100919782,"£44,064.37",Laing O'Rourke Construction Ltd,,,
Manchester City Council,Adult Social Care,Contract Cleaning External,24.05.2017,5100917821,"£1,970.20",Barnardo Services Ltd (Essex),,,
Manchester City Council,Adult Social Care,Rents,24.05.2017,5100919711,"£2,758.52",Mosscare Housing Ltd,,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,24.05.2017,5100919645,"£34,005.41",G & J Seddon Ltd,,,
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,24.05.2017,5100919822,£590.00,Clean-Up UK Limited,,,
Manchester City Council,Chief Executives,Agency staff provision,24.05.2017,5100919285,£857.85,Bennett Staff Bureau,,,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,24.05.2017,1905605495,"£1,026.27",Brake Bros Foodservice Ltd,,,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,24.05.2017,1905605576,£925.95,Brake Bros Foodservice Ltd,,,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,24.05.2017,1905605580,£682.65,Brake Bros Foodservice Ltd,,,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,24.05.2017,1905605433,£564.95,Brake Bros Foodservice Ltd,,,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,24.05.2017,1905605506,£551.63,Brake Bros Foodservice Ltd,,,
Manchester City Council,Hospitality + Trading Services,Catering Provisions,24.05.2017,1905605462,£504.23,Brake Bros Foodservice Ltd,,,
Manchester City Council,Chief Executives,Agency staff provision,24.05.2017,5100919784,"£5,920.80",Randstad Care,,,
Manchester City Council,Chief Executives,Advertising,24.05.2017,5100919656,"£23,413.25",Trinity Mirror NW2 Ltd,,,
Manchester City Council,Chief Executives,Advertising,24.05.2017,5100919656,"£1,722.75",Trinity Mirror NW2 Ltd,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919663,"£4,275.00",Caritas Diocese of Salford,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919665,"£4,275.00",Caritas Diocese of Salford,,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,24.05.2017,5100919630,"£4,000.00",Caritas Diocese of Salford,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605379,"£3,806.54",Stannah Lift Services Ltd,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605384,"£2,772.00",Stannah Lift Services Ltd,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605378,"£2,730.00",Stannah Lift Services Ltd,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605380,"£2,387.00",Stannah Lift Services Ltd,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605382,"£2,371.00",Stannah Lift Services Ltd,,,
Manchester City Council,Housing General Fund,Building Works,24.05.2017,1905605385,"£2,258.00",Stannah Lift Services Ltd,,,
Manchester City Council,Regeneration Finance,Radio Charges,24.05.2017,5100919712,£849.50,Pennine Telecom Ltd,,,
Manchester City Council,Chief Executives,Data Links,24.05.2017,5100919651,"£2,286.38",The Co-operative Business Telecoms,,,
Manchester City Council,Chief Executives,Data Links,24.05.2017,5100919650,"£2,285.00",The Co-operative Business Telecoms,,,
Manchester City Council,Chief Executives,Data Links,24.05.2017,5100919702,"£2,285.00",The Co-operative Business Telecoms,,,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,24.05.2017,5100919565,"£10,590.58",Tameside Metropolitan Bouough,,,
Manchester City Council,GMIST (Greater Mcr Integrated),Agency staff provision,24.05.2017,5100919565,"£9,912.56",Tameside Metropolitan Bouough,,,
Manchester City Council,Collection Fund,Ctax - Preceptor Payments,24.05.2017,1905568560,"£1,134,366.00",Greater Manchester Fire & Rescue,,,
