Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08-Jul-22,5105823827,R & M Developments Ltd,"£1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,08-Jul-22,5105823828,R & M Developments Ltd,"£1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,14-Jul-22,5105824698,R & M Developments Ltd,"£1,073.50"
Manchester City Council,Adult Social Care,Security,29-Jul-22,5105827042,UNIQUE SPECIALIST SERVICES,"£1,071.00"
Manchester City Council,Adult Social Care,Security,29-Jul-22,5105827043,UNIQUE SPECIALIST SERVICES,"£1,071.00"
Manchester City Council,Adult Social Care,Security,29-Jul-22,5105827044,UNIQUE SPECIALIST SERVICES,"£1,071.00"
Manchester City Council,Adult Social Care,Security,29-Jul-22,5105827045,UNIQUE SPECIALIST SERVICES,"£1,071.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813216,HOLIDAY INN P CARD ONLY,"£1,070.81"
Manchester City Council,Manchester Leisure,Equipment,21-Jul-22,5105824287,Groundwork Landscapes Ltd,"£1,070.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813358,NOVUM MANAGEMENT GMBH,"£1,068.00"
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907826093,Scottish & Southern Energy Plc,"£1,065.49"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,06-Jul-22,5105823519,Redgate Holdings Ltd,"£1,064.44"
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,19-Jul-22,1907819181,Fusion LX Ltd,"£1,064.04"
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907833133,Corona Energy Ltd,"£1,063.70"
Manchester City Council,Childrens & Education Services,Professional fees,12-Jul-22,1907814492,Redacted Personal Information,"£1,062.50"
Manchester City Council,Childrens & Education Services,Professional fees,28-Jul-22,5105826774,Barnardo's,"£1,060.80"
Manchester City Council,Adult Social Care,Legal Fees,06-Jul-22,1907796095,The Chambers of Christopher Kennedy,"£1,060.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,19-Jul-22,5105825034,Keelagher Okey Associates Ltd t/a,"£1,059.62"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,27-Jul-22,5105826555,Redacted Personal Information,"£1,059.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812477,NOVUM MANAGEMENT GMBH,"£1,058.00"
Manchester City Council,Manchester Leisure,Subsistence and Conference Expenses,29-Jul-22,5105826800,University Of Manchester,"£1,057.39"
Manchester City Council,Chief Executives,Professional fees,18-Jul-22,5105824943,Weightmans LLP Solicitors,"£1,055.92"
Manchester City Council,Regeneration Finance,External repairs and maintenance for buildings,19-Jul-22,5105825126,SMS Solar Maintenance Services,"£1,055.80"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832993,Corona Energy Ltd,"£1,055.25"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813437,NOVUM MANAGEMENT GMBH,"£1,055.00"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825767,Npower,"£1,054.77"
Manchester City Council,Chief Executives,Professional fees,14-Jul-22,5105824622,Weightmans LLP Solicitors,"£1,054.50"
Manchester City Council,Adult Social Care,Equipment,19-Jul-22,5105825132,Morris & Alexander Ltd,"£1,054.40"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825679,Npower,"£1,052.77"
Manchester City Council,Chief Executives,Advertising,25-Jul-22,5105826117,Reach Publishing Services Ltd,"£1,050.67"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832938,Corona Energy Ltd,"£1,050.41"
Manchester City Council,Childrens & Education Services,Payments for services,25-Jul-22,5105826070,H.G. Care Services Ltd,"£1,050.00"
Manchester City Council,Highways Services,Legal Fees,13-Jul-22,1907814541,Police and Crime Commissioner,"£1,050.00"
Manchester City Council,Manchester Leisure,Special Event,11-Jul-22,1907811651,Rising Stars NW CIC,"£1,050.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812860,HOTEL AT BOOKING.COM,"£1,046.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,15-Jul-22,5105824766,Connect Cars Ltd,"£1,045.00"
Manchester City Council,Regeneration Finance,I T Provision,07-Jul-22,5105823648,Insight Direct (Uk) Ltd,"£1,044.90"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,07-Jul-22,5105823639,Procare Shower & Bathroom Centre Lt,"£1,044.83"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825976,Scottish & Southern Energy Plc,"£1,043.52"
Manchester City Council,Childrens & Education Services,Electricity,21-Jul-22,1907825743,Npower,"£1,043.50"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832984,Corona Energy Ltd,"£1,041.77"
Manchester City Council,Highways Services,Building Materials for direct delivery,12-Jul-22,5105824217,TARMAC,"£1,040.98"
Manchester City Council,Manchester Leisure,Library Materials Acquisition,15-Jul-22,1907818985,Askews and Holts,"£1,040.53"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813628,NOVUM MANAGEMENT GMBH,"£1,040.00"
Manchester City Council,Corporate Services,Travel Season TLS,11-Jul-22,5105823873,Transport for Greater Manchester,"£1,038.60"
Manchester City Council,Corporate Services,Travel Season TLS,11-Jul-22,5105823875,Transport for Greater Manchester,"£1,038.60"
Manchester City Council,Corporate Services,WPS Awards,26-Jul-22,5105826318,Furniture Resource Centre Ltd,"£1,037.40"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,19-Jul-22,5105823249,Rigby Taylor Ltd,"£1,036.95"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,08-Jul-22,5105823770,Faithful & Gould Ltd,"£1,034.52"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813539,TRAVELODGE P CARD ONLY,"£1,034.15"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825964,Scottish & Southern Energy Plc,"£1,033.78"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832626,Scottish & Southern Energy Plc,"£1,032.93"
Manchester City Council,Regeneration Finance,Security,29-Jul-22,5105826839,Victoria Baths Trust,"£1,032.86"
Manchester City Council,Manchester Leisure,Electricity,21-Jul-22,1907825747,Npower,"£1,031.09"
Manchester City Council,Highways Services,Building Materials for direct delivery,12-Jul-22,5105824282,TARMAC,"£1,028.51"
Manchester City Council,Regeneration Finance,Electricity,28-Jul-22,1907832552,Scottish & Southern Energy Plc,"£1,027.74"
Manchester City Council,Adult Social Care,Gas,28-Jul-22,1907833106,Corona Energy Ltd,"£1,026.01"
Manchester City Council,Manchester Leisure,Electricity,28-Jul-22,1907832625,Scottish & Southern Energy Plc,"£1,025.40"
Manchester City Council,Corporate Services,Agency staff provision,05-Jul-22,5105823331,Michael Page International,"£1,024.00"
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832966,Corona Energy Ltd,"£1,023.04"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825704,Npower,"£1,020.08"
Manchester City Council,Highways Services,Building Materials for direct delivery,08-Jul-22,5105823886,Ecomix Concrete Ltd,"£1,020.00"
Manchester City Council,Chief Executives,Professional fees,04-Jul-22,5105823196,Waddington & Son Solicitors,"£1,020.00"
Manchester City Council,Childrens & Education Services,Personal needs of client,05-Jul-22,1907796306,Amazon Co.Uk,"£1,019.94"
Manchester City Council,Corporate Services,Agency staff provision,19-Jul-22,5105825041,Michael Page International,"£1,015.00"
Manchester City Council,Adult Social Care,Equipment,26-Jul-22,5105826423,Sarabec Limited,"£1,014.50"
Manchester City Council,Childrens & Education Services,Gas,28-Jul-22,1907833233,Corona Energy Ltd,"£1,014.32"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,19-Jul-22,5105825085,U Studio Design Ltd,"£1,013.88"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,12-Jul-22,5105824170,T/A Janus,"£1,013.55"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812710,Premier Inn P CARD ONLY,"£1,013.00"
Manchester City Council,Childrens & Education Services,Professional fees,21-Jul-22,5105825659,Russell & Russell Solicitors LLP,"£1,012.50"
Manchester City Council,Manchester Leisure,Legal Fees,29-Jul-22,1907834213,Antony Hodari Holding Ltd,"£1,010.00"
Manchester City Council,Childrens & Education Services,Professional fees,01-Jul-22,1907792393,18 St John Street Chambers,"£1,010.00"
Manchester City Council,Childrens & Education Services,Professional fees,01-Jul-22,1907792396,18 St John Street Chambers,"£1,010.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812748,HOTEL AT BOOKING.COM,"£1,010.00"
Manchester City Council,Manchester Leisure,Grounds Maintenance,22-Jul-22,5105825195,Chambers & Perkins,"£1,009.44"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812810,HOTEL AT BOOKING.COM,"£1,008.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812815,HOTEL AT BOOKING.COM,"£1,008.00"
Manchester City Council,Regeneration Finance,Training and Development,25-Jul-22,5105826156,Pearson Education Ltd,"£1,005.80"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,15-Jul-22,5105824689,Master Moves Ltd,"£1,005.27"
Manchester City Council,Highways Services,Payments to Sub-Contractors,21-Jul-22,5105825613,Amey Highways Lighting (Manchester),"£1,005.08"
Manchester City Council,Childrens & Education Services,Electricity,21-Jul-22,1907825683,Npower,"£1,000.90"
Manchester City Council,Corporate Services,Professional fees,21-Jul-22,5105825822,Post Office Ltd,"£1,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11-Jul-22,5105823776,Mace Ltd,"£1,000.00"
Manchester City Council,Regeneration Finance,Legal Fees,27-Jul-22,5105826685,Kings Chambers,"£1,000.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,22-Jul-22,5105826216,Clean-Up UK Limited,"£1,000.00"
Manchester City Council,Manchester Leisure,Equipment,21-Jul-22,5105824292,Groundwork Landscapes Ltd,"£1,000.00"
Manchester City Council,Manchester Leisure,Professional fees,29-Jul-22,5105826976,M13 Youth Project,"£1,000.00"
Manchester City Council,Regeneration Finance,Professional fees,26-Jul-22,1907827031,Transport for Greater Manchester,"£1,000.00"
Manchester City Council,Chief Executives,Special Event,19-Jul-22,5105825119,Event Technical Support,"£1,000.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,15-Jul-22,5105824815,Rosgal Ltd,"£1,000.00"
Manchester City Council,Highways Services,Payments to Sub-Contractors,15-Jul-22,5105824817,Rosgal Ltd,"£1,000.00"
Manchester City Council,Regeneration Finance,Subsistence and Conference Expenses,07-Jul-22,5105823686,Edexcel,"£1,000.00"
Manchester City Council,Chief Executives,Funeral and coroner related services,12-Jul-22,5105824262,Redacted Personal Information,"£1,000.00"
Manchester City Council,Manchester Leisure,Special Event,22-Jul-22,5105825627,Go Traffic Management Limited,"£1,000.00"
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,13-Jul-22,5105824489,One Green World,"£1,000.00"
Manchester City Council,Manchester Leisure,Library Materials Acquisition,06-Jul-22,1907798083,Didsbury News Limited,"£1,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,26-Jul-22,5105826437,Thrive Manachester,"£1,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,27-Jul-22,5105826564,Thrive Manachester,"£1,000.00"
Manchester City Council,Corporate Services,Legal Fees,04-Jul-22,1907794108,Redacted Personal Information,"£1,000.00"
Manchester City Council,Manchester Leisure,Equipment,05-Jul-22,1907796165,WWW.CONTAINERLIFT.CO.U,"£1,000.00"
Manchester City Council,Childrens & Education Services,Fixtures and Fitting,08-Jul-22,1907813731,APPNTECH OUTLET,"£1,000.00"
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813559,S AND S SALES MCR LTD,"£1,000.00"
Manchester City Council,Chief Executives,Funeral and coroner related services,11-Jul-22,1907798975,G J Poston Ltd,"£1,000.00"
Manchester City Council,Adult Social Care,Supported Accommodation,27-Jul-22,5105826467,Wythenshawe Community Housing Group,£999.70
Manchester City Council,Adult Social Care,Supported Accommodation,27-Jul-22,5105826467,Wythenshawe Community Housing Group,£999.70
Manchester City Council,Manchester Leisure,Agency staff provision,11-Jul-22,5105823994,Michael Page International,£998.10
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,12-Jul-22,5105824092,Master Moves Ltd,£997.41
Manchester City Council,Regeneration Finance,Removal and Storage of Furniture,04-Jul-22,5105823142,BCL,£996.00
Manchester City Council,Manchester Leisure,Cleaning Equipment,11-Jul-22,5105823947,CPD Property Services,£995.00
Manchester City Council,Manchester Leisure,Grounds Maintenance,29-Jul-22,5105825743,CPD Property Services,£995.00
Manchester City Council,Adult Social Care,Equipment,29-Jul-22,5105826712,Bennett Workplace Solutions Ltd,£992.95
Manchester City Council,Chief Executives,Printing,19-Jul-22,5105825151,Browns CTP Ltd,£992.00
Manchester City Council,Manchester Leisure,Special Event,11-Jul-22,5105823327,Metrolink Limited,£990.00
Manchester City Council,Childrens & Education Services,Home Care ,15-Jul-22,5105824794,Space Station Day Nursery,£990.00
Manchester City Council,Childrens & Education Services,Home Care ,15-Jul-22,5105824795,Space Station Day Nursery,£990.00
Manchester City Council,Chief Executives,Examination Fees,21-Jul-22,5105825780,Topspeed Couriers Ltd,£989.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907833102,Corona Energy Ltd,£987.55
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825705,Npower,£987.23
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825959,Scottish & Southern Energy Plc,£986.54
Manchester City Council,Manchester Leisure,Grounds Maintenance,01-Jul-22,5105823036,Rigby Taylor Ltd,£986.40
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812872,Premier Inn P CARD ONLY,£985.50
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,05-Jul-22,5105823357,Residents of Gordon St Area,£985.00
Manchester City Council,Adult Social Care,Catering,11-Jul-22,5105823511,Manchester Art Gallery,£985.00
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813036,HOTEL AT BOOKING.COM,£984.00
Manchester City Council,Regeneration Finance,Gas,28-Jul-22,1907832985,Corona Energy Ltd,£982.72
Manchester City Council,Chief Executives,Catering,19-Jul-22,5105824524,Manchester Central,£979.90
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813180,HOTEL AT BOOKING.COM,£979.80
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907826031,Scottish & Southern Energy Plc,£978.06
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907813246,NOVUM MANAGEMENT GMBH,£977.00
Manchester City Council,Adult Social Care,Electricity,21-Jul-22,1907826091,Scottish & Southern Energy Plc,£976.84
Manchester City Council,Adult Social Care,"Consumable items eg Toilet rolls, soap etc",08-Jul-22,1907812823,HOTEL AT BOOKING.COM,£976.58
