Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Net Amount,Supplier Name,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105777972,"£1,034.52",Faithful & Gould Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105777971,"£1,000.00",Faithful & Gould Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105777976,£680.00,Mace Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105776553,"£242,894.00",Morgan Sindall C & I Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105776553,"£102,324.36",Morgan Sindall C & I Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105777900,"£58,580.86",Ameresco Limited,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,17.09.2021,5105777899,"£18,001.99",Ameresco Limited,,
Manchester City Council,Housing Revenue Account,Rents,17.09.2021,5105777932,"£74,842.39",M J Mapp,,
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,17.09.2021,5105777929,"£258,217.73",Manchester Working Ltd,,
Manchester City Council,Chief Executives,Agency staff provision,17.09.2021,5105777988,"£9,892.88",Osbourne Thomas Ltd,,
Manchester City Council,Chief Executives,Training and Development,17.09.2021,1907350074,"£4,725.00",Be You Personal Development LTD,,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,17.09.2021,5105777879,£542.35,Redacted Personal Information,,
Manchester City Council,Chief Executives,Payments to Sub-Contractors,17.09.2021,5105777814,£519.25,Redacted Personal Information,,
Manchester City Council,Chief Executives,Hire of Equipment,17.09.2021,5105777812,£595.00,Bowe Systec,,
Manchester City Council,Chief Executives,Legal Fees,17.09.2021,1907339204,"£8,500.00",Antony Hodari Holding Ltd,,
Manchester City Council,Chief Executives,Legal Fees,17.09.2021,1907350059,"£1,016.66",Redacted Personal Information,,
Manchester City Council,Chief Executives,Legal Fees,17.09.2021,1907349972,£650.00,18 St John Street Chambers,,
Manchester City Council,Chief Executives,Professional fees,17.09.2021,1907348977,£506.25,Garden Court North Chambers,,
Manchester City Council,Chief Executives,ICT Sup & Maintnance,17.09.2021,5105777807,"£4,000.00",The Networking People (TNP) Ltd,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.09.2021,5105777510,"£2,598,799.00",Laing O'Rourke Construction Ltd,,
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,17.09.2021,5105778001,£880.80,BCL,,
Manchester City Council,Regeneration Finance,Equipment,17.09.2021,5105777920,£900.00,Hideaway Media Ltd,,
Manchester City Council,Regeneration Finance,Professional fees,17.09.2021,5105776174,"£1,778.00",H.M. Land Registry,,
Manchester City Council,Regeneration Finance,Professional fees,17.09.2021,5105765839,"£1,500.00",GVA Grimley Ltd,,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.09.2021,5105777871,"£1,397.84",TARMAC,,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.09.2021,5105777869,"£1,394.38",TARMAC,,
Manchester City Council,Highways Services,Building Materials for direct delivery,17.09.2021,5105777862,"£1,027.62",TARMAC,,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.09.2021,5105777904,"£5,098.55",Rosgal Ltd,,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.09.2021,5105777906,"£4,499.98",Rosgal Ltd,,
Manchester City Council,Highways Services,Payments to Sub-Contractors,17.09.2021,5105777905,"£4,304.26",Rosgal Ltd,,
Manchester City Council,Highways Services,Legal Fees,17.09.2021,1907350036,"£11,920.00",LCL Solicitors,,
Manchester City Council,Highways Services,Legal Fees,17.09.2021,1907350062,"£1,500.00",Redacted Personal Information,,
Manchester City Council,Highways Services,Legal Fees,17.09.2021,1907350046,"£1,000.00",Redacted Personal Information,,
Manchester City Council,Highways Services,Legal Fees,17.09.2021,1907350025,£688.00,Department For Work & Pensions,,
Manchester City Council,Highways Services,Professional fees,17.09.2021,5105777854,"£6,160.00",Waterman Aspen Ltd,,
Manchester City Council,Highways Services,Professional fees,17.09.2021,5105777855,"£2,077.00",Waterman Aspen Ltd,,
Manchester City Council,Highways Services,Compensation Payments,17.09.2021,1907350049,£889.12,Direct Line Motor Claims,,
Manchester City Council,Highways Services,Compensation Payments,17.09.2021,1907350047,£769.00,Redacted Personal Information,,
Manchester City Council,Highways Services,Charges for Services,17.09.2021,1907348972,"£2,615.19",Redacted Personal Information,,
Manchester City Council,GMIST (Greater Mcr Integrated),Professional fees,17.09.2021,5105777995,"£3,586.96",DeepStore,,
Manchester City Council,GMIST (Greater Mcr Integrated),Professional fees,17.09.2021,5105777994,£580.07,DeepStore,,
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,20.09.2021,5105778013,£792.72,Cromwell Polythene Limited,,
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,20.09.2021,5105777726,"£21,808.00",Manchester Active,,
Manchester City Council,Manchester Leisure,Special Event,20.09.2021,1907350452,£555.00,Redacted Personal Information,,
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,20.09.2021,5105777850,"£15,748.27",Warden Construction Ltd,,
Manchester City Council,Hospitality + Trading Services,Security,20.09.2021,5105778031,"£4,819.80",Showsec International Ltd,,
Manchester City Council,Hospitality + Trading Services,Equipment,20.09.2021,1907350048,"£1,038.00",Redacted Personal Information,,
Manchester City Council,Hospitality + Trading Services,Legal Fees,20.09.2021,1907350026,"£2,000.00",Kings Chambers,,
Manchester City Council,Hospitality + Trading Services,Funeral and coroner related services,20.09.2021,5105778073,£525.00,Zagota Creations Limited,,
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,20.09.2021,5105778070,£844.30,Treasured Memories Ltd,,
Manchester City Council,Hospitality + Trading Services,Goods purchased for resale in Council outlets,20.09.2021,5105778069,£501.00,Treasured Memories Ltd,,
Manchester City Council,Environment and Operations,Construction Works,20.09.2021,5105777853,"£7,500.00",Waterman Aspen Ltd,,
Manchester City Council,Environment and Operations,Construction Works,20.09.2021,5105777848,"£2,512.00",R & M Developments Ltd,,
Manchester City Council,Environment and Operations,Construction Works,20.09.2021,5105778077,"-£5,675.24",Excalon Limited,,
Manchester City Council,Childrens & Education Services,Catering Provisions,20.09.2021,1907326787,£820.00,Be Graceful,,
Manchester City Council,Childrens & Education Services,Legal Fees,20.09.2021,1907351006,"£22,645.00",Liberata,,
Manchester City Council,Childrens & Education Services,Legal Fees,20.09.2021,1907351005,"£11,975.00",Liberata,,
Manchester City Council,Childrens & Education Services,Legal Fees,20.09.2021,1907351008,"£8,250.00",Liberata,,
Manchester City Council,Childrens & Education Services,Legal Fees,20.09.2021,1907351009,£850.00,Liberata,,
Manchester City Council,Childrens & Education Services,Professional fees,20.09.2021,1907350265,"£6,125.00",Redacted Personal Information,,
Manchester City Council,Childrens & Education Services,Professional fees,20.09.2021,1907350260,£750.00,Redacted Personal Information,,
Manchester City Council,Childrens & Education Services,Professional fees,20.09.2021,1907350264,£750.00,Redacted Personal Information,,
Manchester City Council,Childrens & Education Services,Professional fees,20.09.2021,1907350455,£675.00,Youth Support,,
Manchester City Council,Childrens & Education Services,Professional fees,20.09.2021,1907350482,£571.82,Redacted Personal Information,,
Manchester City Council,Childrens & Education Services,Subsistence and Conference Expenses,20.09.2021,5105778036,"£1,380.00",Disabled Living,,
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,20.09.2021,5105777894,"£9,341.00",Sale High School,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778058,"£6,977.17",Reed Employment Plc,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778054,"£1,871.28",Reed Employment Plc,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778081,"£1,560.04",The Together Trust,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778041,"£1,348.00",DHP Care Limited,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778059,£831.68,Reed Employment Plc,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778050,£753.71,Reed Employment Plc,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778043,£701.07,DHP Care Limited,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778046,£623.76,Reed Employment Plc,,
Manchester City Council,Childrens & Education Services,Payments for services,20.09.2021,5105778051,£623.76,Reed Employment Plc,,
Manchester City Council,Adult Social Care,Rents,20.09.2021,5105777996,"£5,095.95",Riverside ECHG,,
Manchester City Council,Adult Social Care,Rents,20.09.2021,5105777997,"£2,734.87",Riverside ECHG,,
Manchester City Council,Adult Social Care,Refuse Collection,20.09.2021,5105778067,"£3,264.30",Initial Medical Services,,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,20.09.2021,5105777413,"£3,264.30",Initial Medical Services,,
Manchester City Council,Adult Social Care,Cleaning Equipment and Materials,20.09.2021,5105778066,"-£3,264.30",Initial Medical Services,,
Manchester City Council,Adult Social Care,Equipment,20.09.2021,5105778093,£870.00,NRS Healthcare,,
Manchester City Council,Adult Social Care,Signers/Interpreters,20.09.2021,5105778028,"£1,662.40",Language Line Ltd,,
Manchester City Council,Adult Social Care,Removal and Storage of Furniture,20.09.2021,5105778007,"£2,044.30",BCL,,
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20.09.2021,5105778011,"£39,600.00",Lotus Sanctuary CIC,,
Manchester City Council,Adult Social Care,Personal needs of client,20.09.2021,5105776960,"£1,534.00",Accora,,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,20.09.2021,5105777849,"£463,912.99",Warden Construction Ltd,,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,20.09.2021,5105777902,"£245,139.47",Conlon Construction Ltd,,
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,20.09.2021,5105777761,"£174,332.31",ISG Construction Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349989,"£30,322.65",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349974,"£3,853.40",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349985,"£3,255.25",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349981,"£2,473.00",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349981,"-£2,473.00",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349985,"-£3,255.25",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349974,"-£3,853.40",Marston Group Limited,,
Manchester City Council,Corporate Services,Fees,20.09.2021,1907349989,"-£30,322.65",Marston Group Limited,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778035,"£15,129.60",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778076,"£5,296.00",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778078,"£5,034.75",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778075,"£4,989.00",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778079,"£4,011.00",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778032,"£1,712.88",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778064,"£1,175.00",Jane Simpson Access Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105778034,"£1,123.88",Ove Arup & Partners Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105777901,"£33,670.86",Conlon Construction Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105777911,"£32,639.09",Warden Construction Ltd,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,1907348621,"£1,040.50",Bevan Brittan LLP,,
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,20.09.2021,5105777912,"-£121,567.20",Warden Construction Ltd,,
