Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Manchester Leisure,Professional fees,31-Dec-22,5105850754,Creative Tourist Limited,"£8,000.00"
Manchester City Council,Chief Executives,Payments to Sub-Contractors,09-Dec-22,5105847958,Enventure Research Ltd,"£7,850.00"
Manchester City Council,Childrens & Education Services,Subsistence and Conference Expenses,22-Dec-22,5105850355,Inclusive Choice,"£1,950.00"
Manchester City Council,Regeneration Finance,Professional fees,06-Dec-22,5105847405,Counter Context Limited,"£3,370.00"
Manchester City Council,Regeneration Finance,Professional fees,19-Dec-22,5105849736,Counter Context Limited,"£3,150.00"
Manchester City Council,Regeneration Finance,Professional fees,22-Dec-22,5105849543,Counter Context Limited,"£3,260.00"
Manchester City Council,Regeneration Finance,Professional fees,31-Dec-22,5105850630,Counter Context Limited,"£5,190.75"
Manchester City Council,Chief Executives,Stationery,15-Dec-22,5105849228,Glendale Presentation Solutions,£612.40
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,15-Dec-22,5105849254,Broughton Jewish Cassel Fox Prim,"£1,684.00"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,13-Dec-22,5105848648,Gibsons Garden Machinery Limited,"£14,436.00"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,13-Dec-22,5105848673,Gibsons Garden Machinery Limited,"£2,577.60"
Manchester City Council,Chief Executives,Professional fees,22-Dec-22,1907968855,Abbott Toxicology Ltd,£526.00
Manchester City Council,Childrens & Education Services,Transport Coach Hire,31-Dec-22,5105850785,MCR Blackcab Ltd,"£2,827.12"
Manchester City Council,Highways Services,Purchase of stores for re-distribution,09-Dec-22,5105848352,Benchmark Building Supplies Ltd,"£1,109.76"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,08-Dec-22,5105847874,Avro Hallows TMO Ltd,£715.00
Manchester City Council,Housing Revenue Account,External repairs and maintenance for buildings,15-Dec-22,5105848912,Avro Hallows TMO Ltd,"£81,175.00"
Manchester City Council,Chief Executives,Professional fees,06-Dec-22,1907949792,Hart Psychological Consulting,£534.14
Manchester City Council,Childrens & Education Services,Carer Support Payments ,14-Dec-22,5105848998,ABL Health Ltd,"£4,400.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,09-Dec-22,5105847245,Alt Payee Acorn Care & Education,"£2,610.00"
Manchester City Council,Environment and Operations,Construction Works,13-Dec-22,5105848104,ANS Group PLC,"-£20,268.80"
Manchester City Council,Chief Executives,Rents,13-Dec-22,5105847385,ANS Group PLC,"£31,000.00"
Manchester City Council,Chief Executives,Rents,13-Dec-22,5105848104,ANS Group PLC,"-£2,024.18"
Manchester City Council,Chief Executives,Rents,19-Dec-22,5105847799,ANS Group PLC,"£31,000.00"
Manchester City Council,Highways Services,Professional fees,09-Dec-22,5105847443,Gaist Solutions Ltd,"£17,103.74"
Manchester City Council,Chief Executives,Mobilephone Charges,01-Dec-22,1907949806,EE / Orange,"£38,155.86"
Manchester City Council,Chief Executives,Data Links,22-Dec-22,5105850238,The Loop t/a Gamma Telecom Ltd,"£2,833.34"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,12-Dec-22,5105848496,Thomasson Memorial School,"£27,663.44"
Manchester City Council,Chief Executives,Advertising,05-Dec-22,1907951610,Facebook (CARD ONLY),£700.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,02-Dec-22,5105846905,Ladybarn Primary School (Academy),"£1,880.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,16-Dec-22,5105848160,Parkway Cabs & Cars,"£19,757.00"
Manchester City Council,Environment and Operations,Construction Works,07-Dec-22,5105847551,Civic Engineers,"£23,752.46"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,14-Dec-22,5105847946,Youbus Ltd,"£17,886.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,07-Dec-22,5105847629,Redacted Personal Information,"£37,737.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,15-Dec-22,5105849214,Redacted Personal Information,"£37,737.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,21-Dec-22,5105850141,Redacted Personal Information,"£37,687.00"
Manchester City Council,Chief Executives,General Office expenses,15-Dec-22,5105849209,Acorn Investigations Limited,£650.65
Manchester City Council,Corporate Services,Professional fees,09-Dec-22,5105847984,Lucion Environmental Ltd,"£1,904.85"
Manchester City Council,Corporate Services,Professional fees,09-Dec-22,5105847985,Lucion Environmental Ltd,£816.36
Manchester City Council,Corporate Services,Professional fees,31-Dec-22,5105846964,Lucion Environmental Ltd,"£3,698.97"
Manchester City Council,Manchester Leisure,Goods purchased for resale in Council outlets,20-Dec-22,5105849763,Manchester Histories,£567.78
Manchester City Council,Housing Revenue Account,Private Finance and Public Private partnership initiatives,16-Dec-22,5105849545,S4B Limited,"£849,321.90"
Manchester City Council,Manchester Leisure,Hire of Equipment,31-Dec-22,5105850851,Smart Platform Rental Ltd,£968.00
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,15-Dec-22,5105849253,Reform Radio CIC,"£4,644.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,21-Dec-22,5105850083,Reform Radio CIC,"£11,508.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,22-Dec-22,5105850362,Migrant Support,"£6,285.00"
Manchester City Council,Chief Executives,Counsel Costs,06-Dec-22,1907949815,Kenworthy's Chambers,£760.00
Manchester City Council,Chief Executives,Counsel Costs,06-Dec-22,1907949820,Kenworthy's Chambers,£700.00
Manchester City Council,Chief Executives,Counsel Costs,12-Dec-22,1907955772,Kenworthy's Chambers,£760.00
Manchester City Council,Chief Executives,Counsel Costs,23-Dec-22,1907969510,Kenworthy's Chambers,£610.00
Manchester City Council,Chief Executives,Counsel Costs,23-Dec-22,1907969513,Kenworthy's Chambers,£550.00
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105846970,Cedar House School,"£10,008.67"
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105846969,Cedar House School,"£6,767.25"
Manchester City Council,Childrens & Education Services,Payments for services,08-Dec-22,5105847761,Cedar House School,"£6,341.16"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,31-Dec-22,5105850714,Quarantine,"£3,250.00"
Manchester City Council,Manchester Leisure,Training and Development,22-Dec-22,5105850123,CSPT Ltd t/a Community Safety,"£1,025.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,09-Dec-22,5105847991,Redacted Personal Information,"£7,569.00"
Manchester City Council,Chief Executives,Agency staff provision,02-Dec-22,5105846982,Access Computer Consulting plc,"£12,134.88"
Manchester City Council,Chief Executives,Agency staff provision,12-Dec-22,5105847868,Access Computer Consulting plc,"£10,112.40"
Manchester City Council,Adult Social Care,Rents,07-Dec-22,5105847604,Mack Residential Letting Ltd,£585.00
Manchester City Council,Adult Social Care,Rents,08-Dec-22,5105847773,Mack Residential Letting Ltd,"£155,139.61"
Manchester City Council,Adult Social Care,Rents,16-Dec-22,5105849005,Mack Residential Letting Ltd,"£1,725.00"
Manchester City Council,Adult Social Care,Rents,20-Dec-22,5105849998,Mack Residential Letting Ltd,"£1,685.00"
Manchester City Council,Adult Social Care,Rents,20-Dec-22,5105849983,Mack Residential Letting Ltd,£780.00
Manchester City Council,Adult Social Care,Rents,23-Dec-22,5105850075,Mack Residential Letting Ltd,£825.00
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,21-Dec-22,5105850154,Freshstart Smart,"£2,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,21-Dec-22,5105850156,Freshstart Smart,"£1,360.00"
Manchester City Council,Regeneration Finance,Refuse Collection,12-Dec-22,5105847578,Restore Datashred Limited,£720.72
Manchester City Council,Regeneration Finance,Refuse Collection,12-Dec-22,5105847548,Restore Datashred Limited,£556.92
Manchester City Council,Regeneration Finance,Refuse Collection,12-Dec-22,5105847723,Restore Datashred Limited,£528.53
Manchester City Council,Manchester Leisure,Equipment,05-Dec-22,5105847146,Willfab Ltd,£545.00
Manchester City Council,Manchester Leisure,Works and associated costs for Land and Buildings,06-Dec-22,5105847438,Willfab Ltd,£750.00
Manchester City Council,Adult Social Care,Personal needs of client,31-Dec-22,5105848610,Ross Care,"£20,757.00"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,20-Dec-22,5105849729,Ebsford Environmental Ltd,£907.62
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,23-Dec-22,5105850087,Ebsford Environmental Ltd,"£1,250.00"
Manchester City Council,Manchester Leisure,Building Materials for direct delivery,23-Dec-22,5105850101,Ebsford Environmental Ltd,£668.64
Manchester City Council,Adult Social Care,Third party payments to Health Authority,19-Dec-22,1907963974,Liverpool University Hospitals,£794.00
Manchester City Council,Adult Social Care,Third party payments to Health Authority,07-Dec-22,1907950911,University Hospitals Sussex NHS FT,"£2,997.25"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,20-Dec-22,5105849903,Cygnet (NW) Ltd,"£3,078.00"
Manchester City Council,Childrens & Education Services,Training and Development,14-Dec-22,5105848987,Smoothwall Ltd,"£3,160.00"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,16-Dec-22,5105849457,Redacted Personal Information,"£10,450.25"
Manchester City Council,Manchester Leisure,Special Event,06-Dec-22,5105847281,Greenwich Leisure Limited,"£13,478.94"
Manchester City Council,Corporate Services,Gym Membership,19-Dec-22,1907964704,Greenwich Leisure Limited,"£3,055.20"
Manchester City Council,Manchester Leisure,Security,19-Dec-22,5105849541,Greenwich Leisure Limited,"£11,750.50"
Manchester City Council,Manchester Leisure,Special Event,31-Dec-22,5105848258,Greenwich Leisure Limited,"£3,613.88"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,31-Dec-22,5105849458,Greenwich Leisure Limited,"£1,600.00"
Manchester City Council,Regeneration Finance,Equipment,07-Dec-22,5105846096,Eventures,£990.00
Manchester City Council,Chief Executives,Floral Decorations,15-Dec-22,5105849344,Eventures,£822.50
Manchester City Council,Manchester Leisure,Payments to Sub-Contractors,31-Dec-22,5105850794,Treepartner,£540.00
Manchester City Council,Manchester Leisure,External repairs and maintenance for buildings,14-Dec-22,5105847747,Wythenshawe Community Housing Group,"£53,094.00"
Manchester City Council,Adult Social Care,Supporting People Payments,15-Dec-22,5105849270,Wythenshawe Community Housing Group,"£5,450.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,20-Dec-22,5105849949,Wythenshawe Community Housing Group,£500.00
Manchester City Council,Manchester Leisure,Responsive Repairs Work,05-Dec-22,5105847132,EQUANS Regeneration Limited,"£17,621.28"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12-Dec-22,5105846951,EQUANS Regeneration Limited,"£105,885.25"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12-Dec-22,5105846951,EQUANS Regeneration Limited,"£6,738.30"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,12-Dec-22,5105846951,EQUANS Regeneration Limited,"£4,759.53"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848412,EQUANS Regeneration Limited,"£484,884.91"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105850448,EQUANS Regeneration Limited,"£311,937.15"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848415,EQUANS Regeneration Limited,"£282,018.87"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848407,EQUANS Regeneration Limited,"£201,200.61"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848411,EQUANS Regeneration Limited,"£176,184.67"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848417,EQUANS Regeneration Limited,"£84,886.17"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848416,EQUANS Regeneration Limited,"£55,815.14"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848388,EQUANS Regeneration Limited,"£55,353.58"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105848406,EQUANS Regeneration Limited,"£30,877.46"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105849830,EQUANS Regeneration Limited,"£18,191.45"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105849829,EQUANS Regeneration Limited,"£10,611.28"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,23-Dec-22,5105849828,EQUANS Regeneration Limited,"£9,325.95"
Manchester City Council,Housing Revenue Account,Council Dwelling Adaptations,31-Dec-22,5105848390,EQUANS Regeneration Limited,"£166,285.09"
Manchester City Council,Chief Executives,Works and associated costs for Land and Buildings,31-Dec-22,5105850765,Pierre Angulaire Limited,"£23,400.00"
Manchester City Council,Chief Executives,Special Event,31-Dec-22,5105849725,Go Traffic Management Limited,£850.00
Manchester City Council,Chief Executives,Special Event,31-Dec-22,5105849724,Go Traffic Management Limited,£850.00
Manchester City Council,Childrens & Education Services,Professional fees,02-Dec-22,5105846903,Alpha Biolaboratories Limited,"£1,608.90"
Manchester City Council,Childrens & Education Services,Third party payments relating to Voluntary Organisations,15-Dec-22,5105849103,Redacted Personal Information,"£13,070.00"
Manchester City Council,Housing General Fund,Capital Receipts,19-Dec-22,1907956014,Redrow Homes Lancashire,"£20,300.00"
Manchester City Council,Chief Executives,Hire of Equipment,07-Dec-22,5105847050,Universal Live,£810.00
Manchester City Council,Chief Executives,Hire of Equipment,07-Dec-22,5105847063,Universal Live,£500.00
Manchester City Council,Chief Executives,Hire of Equipment,31-Dec-22,5105849168,Universal Live,"£1,710.00"
