Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Childrens & Education Services,Electricity,18-Aug-22,1907851369,Npower,£989.84
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851458,Npower,£989.99
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851437,Npower,£996.67
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851391,Npower,"£1,030.62"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851431,Npower,"£1,033.99"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851393,Npower,"£1,036.78"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851430,Npower,"£1,044.99"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829838,Independent Clinical Services Ltd,"£1,059.46"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851457,Npower,"£1,079.39"
Manchester City Council,Adult Social Care,Water - Metered,18-Aug-22,1907851695,Anglian Water Business (National),"£1,094.53"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829839,Independent Clinical Services Ltd,"£1,098.18"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851359,Npower,"£1,110.82"
Manchester City Council,Corporate Services,External Agency,18-Aug-22,5105829857,Michael Page International,"£1,120.00"
Manchester City Council,Regeneration Finance,Ext Rep & Main Build,18-Aug-22,5105829895,M & M Cleaning Services Ltd,"£1,127.00"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851473,Npower,"£1,131.56"
Manchester City Council,Highways Services,Electricity,18-Aug-22,1907851367,Npower,"£1,145.29"
Manchester City Council,Adult Social Care,Signers/Interpreters,18-Aug-22,5105829862,Language Line Ltd,"£1,156.00"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851388,Npower,"£1,188.44"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851401,Npower,"£1,225.09"
Manchester City Council,Highways Services,Direct Materials,18-Aug-22,5105830073,TARMAC,"£1,234.21"
Manchester City Council,Corporate Services,Legal Fees,18-Aug-22,1907848292,Peasegoods,"£1,250.00"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829815,Independent Clinical Services Ltd,"£1,252.10"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829816,Independent Clinical Services Ltd,"£1,252.10"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829841,Independent Clinical Services Ltd,"£1,253.78"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829842,Independent Clinical Services Ltd,"£1,253.78"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829864,Independent Clinical Services Ltd,"£1,273.38"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851470,Npower,"£1,274.50"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851432,Npower,"£1,279.25"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829915,The Together Trust,"£1,284.02"
Manchester City Council,Childrens & Education Services,Legal Fees,18-Aug-22,1907852196,Liberata,"£1,302.00"
Manchester City Council,Highways Services,Direct Materials,18-Aug-22,5105830071,TARMAC,"£1,304.86"
Manchester City Council,Adult Social Care,Rents,18-Aug-22,1907850553,Julie Twist Properties,"£1,308.61"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851357,Npower,"£1,309.21"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851472,Npower,"£1,310.75"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851426,Npower,"£1,326.84"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851484,Npower,"£1,371.86"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851375,Npower,"£1,382.70"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851660,Anglian Water Business (National),"£1,405.57"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851366,Npower,"£1,409.53"
Manchester City Council,Chief Executives,Examination Fees,18-Aug-22,5105829945,ROAR Forensics Ltd,"£1,410.75"
Manchester City Council,Adult Social Care,Electricity,18-Aug-22,1907851531,Npower,"£1,415.96"
Manchester City Council,Manchester Leisure,Landline Telephone,18-Aug-22,1907846132,BT PLC,"£1,429.61"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851400,Npower,"£1,452.33"
Manchester City Council,Chief Executives,Advertising,18-Aug-22,5105829902,Haymarket Publishing Services Ltd,"£1,460.00"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851376,Npower,"£1,463.40"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851486,Npower,"£1,471.28"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851374,Npower,"£1,474.87"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,18-Aug-22,5105829813,Standard Fuels Oils,"£1,511.30"
Manchester City Council,Adult Social Care,Electricity,18-Aug-22,1907851439,Npower,"£1,512.62"
Manchester City Council,Regeneration Finance,Rents,18-Aug-22,1907841476,Knight Frank LLP,"£1,523.74"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829866,Independent Clinical Services Ltd,"£1,524.76"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851676,Anglian Water Business (National),"£1,525.86"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851752,Anglian Water Business (National),"£1,540.95"
Manchester City Council,Adult Social Care,Electricity,18-Aug-22,1907851406,Npower,"£1,553.85"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851404,Npower,"£1,554.30"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829914,The Together Trust,"£1,560.04"
Manchester City Council,Adult Social Care,Personal Need Client,18-Aug-22,5105829471,Hoist & Shower Chair Company,"£1,567.50"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,18-Aug-22,5105829832,The Big Life Company,"£1,567.50"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829890,Seashell trust,"£1,588.14"
Manchester City Council,Chief Executives,Advertising,18-Aug-22,5105829852,Haymarket Publishing Services Ltd,"£1,600.00"
Manchester City Council,Chief Executives,Postage,18-Aug-22,5105829877,Whistl North Ltd,"£1,643.13"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829869,Independent Clinical Services Ltd,"£1,658.24"
Manchester City Council,Childrens & Education Services,Water - Metered,18-Aug-22,1907851751,Anglian Water Business (National),"£1,663.87"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851405,Npower,"£1,671.55"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851725,Anglian Water Business (National),"£1,697.52"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851649,Anglian Water Business (National),"£1,792.06"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851740,Anglian Water Business (National),"£1,813.06"
Manchester City Council,Hospitality + Trading Services,Electricity,18-Aug-22,1907851441,Npower,"£1,871.72"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851387,Npower,"£1,880.27"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851408,Npower,"£1,924.47"
Manchester City Council,Manchester Leisure,Water - Metered,18-Aug-22,1907851745,Anglian Water Business (National),"£1,927.52"
Manchester City Council,Childrens & Education Services,Other Local Auth,18-Aug-22,5105830052,St Hilda's CE Primary School,"£1,954.00"
Manchester City Council,Manchester Leisure,Support People Pays,18-Aug-22,5105829670,4CT Limited,"£2,000.00"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829933,The Together Trust,"£2,077.08"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829912,The Together Trust,"£2,082.42"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105830024,Barnardo's North West,"£2,100.00"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851708,Anglian Water Business (National),"£2,114.16"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851386,Npower,"£2,133.20"
Manchester City Council,Corporate Services,Oth Professional Fee,18-Aug-22,5105829870,EQUANS Services Limited,"£2,145.00"
Manchester City Council,Adult Social Care,Electricity,18-Aug-22,1907851424,Npower,"£2,147.47"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105830010,Jump Space Ltd,"£2,154.96"
Manchester City Council,Chief Executives,Postage,18-Aug-22,5105829872,Whistl North Ltd,"£2,170.87"
Manchester City Council,Childrens & Education Services,Other Local Auth,18-Aug-22,5105830050,Cygnet (NW) Ltd,"£2,223.00"
Manchester City Council,Manchester Leisure,Subscriptions,18-Aug-22,5105829930,Contemporary Art Society,"£2,250.00"
Manchester City Council,Adult Social Care,Personal Need Client,18-Aug-22,5105829457,Hoist & Shower Chair Company,"£2,252.00"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851390,Npower,"£2,253.94"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851618,Anglian Water Business (National),"£2,264.31"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851389,Npower,"£2,319.32"
Manchester City Council,Housing General Fund,Oth Rv ex fnd cp sta,18-Aug-22,1907851944,Stannah Lift Services Ltd,"£2,328.00"
Manchester City Council,Childrens & Education Services,Coach Hire,18-Aug-22,5105829988,PDR Travel Ltd,"£2,400.00"
Manchester City Council,Chief Executives,ClothsUniformLaundry,18-Aug-22,5105829855,Thomas Fattorini Ltd,"£2,416.61"
Manchester City Council,Adult Social Care,Rents,18-Aug-22,5105829972,AJD Property Limited,"£2,417.73"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851412,Npower,"£2,522.60"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829845,Independent Clinical Services Ltd,"£2,524.50"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851421,Npower,"£2,541.60"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851397,Npower,"£2,638.91"
Manchester City Council,Hospitality + Trading Services,Electricity,18-Aug-22,1907851364,Npower,"£2,727.00"
Manchester City Council,Chief Executives,External Agency,18-Aug-22,5105829856,Faerfield Ltd,"£2,759.39"
Manchester City Council,Housing General Fund,Oth Rv ex fnd cp sta,18-Aug-22,1907851939,Stannah Lift Services Ltd,"£2,765.00"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851467,Npower,"£2,795.08"
Manchester City Council,Hospitality + Trading Services,Electricity,18-Aug-22,1907851409,Npower,"£2,877.64"
Manchester City Council,Adult Social Care,Other Establishments,18-Aug-22,5105830027,Creative Support Ltd,"£2,889.60"
Manchester City Council,Highways Services,Electricity,18-Aug-22,1907851380,Npower,"£2,949.62"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851407,Npower,"£2,994.64"
Manchester City Council,Manchester Leisure,ICT Sup & Maintnance,18-Aug-22,5105830000,House-on-the-Hill Software Ltd,"£3,000.00"
Manchester City Council,Childrens & Education Services,Supported Accom,18-Aug-22,5105829844,Independent Clinical Services Ltd,"£3,096.74"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851392,Npower,"£3,320.65"
Manchester City Council,Highways Services,Water - Metered,18-Aug-22,1907851702,Anglian Water Business (National),"£3,506.78"
Manchester City Council,Manchester Leisure,Sub Contractors,18-Aug-22,5105829938,Specimen Trees Ltd,"£3,600.00"
Manchester City Council,Hospitality + Trading Services,Water - Metered,18-Aug-22,1907851679,Anglian Water Business (National),"£3,910.11"
Manchester City Council,Hospitality + Trading Services,Water - Metered,18-Aug-22,1907851589,Anglian Water Business (National),"£4,013.62"
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829637,Steer Davies & Geave Limited,"£4,015.66"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851373,Npower,"£4,033.95"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851435,Npower,"£4,035.73"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851399,Npower,"£4,058.41"
Manchester City Council,Chief Executives,Legal Fees,18-Aug-22,1907852191,Liberata,"£4,068.00"
Manchester City Council,Childrens & Education Services,Legal Fees,18-Aug-22,1907852194,Liberata,"£4,121.00"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851396,Npower,"£4,295.63"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851394,Npower,"£4,450.42"
Manchester City Council,Highways Services,Electricity,18-Aug-22,1907851422,Npower,"£4,484.42"
Manchester City Council,Highways Services,Sub Contractors,18-Aug-22,5105829971,Northern Marking Limited,"£4,683.73"
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829820,J.Hopkins (Contractors) Ltd.,"£4,714.97"
Manchester City Council,Manchester Leisure,Electricity,18-Aug-22,1907851413,Npower,"£4,790.81"
Manchester City Council,Childrens & Education Services,Other Establishments,18-Aug-22,5105829932,The Together Trust,"£4,880.43"
Manchester City Council,Chief Executives,Personal Need Client,18-Aug-22,5105829891,Cornflower Ltd,"£4,884.00"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,18-Aug-22,5105829887,Colliers International,"£4,950.00"
Manchester City Council,Adult Social Care,Equipment,18-Aug-22,5105829894,Medela UK Ltd,"£5,000.00"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851384,Npower,"£5,025.48"
Manchester City Council,Regeneration Finance,Electricity,18-Aug-22,1907851385,Npower,"£5,088.18"
Manchester City Council,Housing General Fund,Oth Rv ex fnd cp sta,18-Aug-22,1907851940,Stannah Lift Services Ltd,"£5,326.00"
Manchester City Council,Regeneration Finance,Water - Metered,18-Aug-22,1907851717,Anglian Water Business (National),"£5,418.69"
Manchester City Council,Adult Social Care,Rents,18-Aug-22,5105829904,M&D Residential Ltd,"£5,468.60"
Manchester City Council,Environment and Operations,Infra - Construction,18-Aug-22,5105829636,Steer Davies & Geave Limited,"£5,596.90"
Manchester City Council,Adult Social Care,Ext Rep & Main Build,18-Aug-22,5105830013,Hoist & Shower Chair Company,"£5,613.50"
